GKDD-27-MONOMER	GKDD-27		coproporphyrinogen III oxidase	
GKDD-252-MONOMER	GKDD-252		type III secretion apparatus	
GKDD-178-MONOMER	GKDD-178		taurine transporter ATP-binding protein	
GKDD-832-MONOMER	GKDD-832		integrase	
GKDD-1630-MONOMER	GKDD-1630		outer membrane usher protein	
GKDD-715-MONOMER	GKDD-715		hypothetical protein	
GKDD-1379-MONOMER	GKDD-1379		hypothetical protein	
GKDD-1832-MONOMER	GKDD-1832		transcription regulatory protein	
GKDD-1286-MONOMER	GKDD-1286		hypothetical protein	
GKDD-2625-MONOMER	GKDD-2625		transposase for the IS1541 insertion element	
GKDD-1004-MONOMER	GKDD-1004		Rho-binding antiterminator	
GKDD-1346-MONOMER	GKDD-1346		dihydroorotate dehydrogenase 2	
GKDD-295-MONOMER	GKDD-295		outer membrane fimbrial usher protein	
GKDD-4031-MONOMER	GKDD-4031		putative transposase	
GKDD-3058-MONOMER	GKDD-3058		Na(+)-translocating NADH-quinone reductase subunit E	
GKDD-3123-MONOMER	GKDD-3123		glutamate--cysteine ligase	
GKDD-1572-MONOMER	GKDD-1572		phosphoanhydride phosphorylase	
GKDD-1137-MONOMER	GKDD-1137		sulfurtransferase	
GKDD-2541-MONOMER	GKDD-2541		PTS system N,N'-diacetylchitobiose-specific transporter subunit IIA	
GKDD-1257-MONOMER	GKDD-1257		deoxyribose-phosphate aldolase	
GKDD-104-MONOMER	GKDD-104		ribonuclease activity regulator protein RraA	
GKDD-2690-MONOMER	GKDD-2690		ABC transporter permease	
GKDD-772-MONOMER	GKDD-772		hypothetical protein	
GKDD-3974-MONOMER	GKDD-3974		hypothetical protein	
GKDD-2120-MONOMER	GKDD-2120		exoribonuclease II	
GKDD-2660-MONOMER	GKDD-2660		LysR family transcriptional regulator	
GKDD-2755-MONOMER	GKDD-2755		NAD synthetase	
GKDD-2285-MONOMER	GKDD-2285		hypothetical protein	
GKDD-2344-MONOMER	GKDD-2344		sugar ABC transporter permease	
GKDD-1083-MONOMER	GKDD-1083		hypothetical protein	
GKDD-3882-MONOMER	GKDD-3882		mannitol-1-phosphate 5-dehydrogenase	
GKDD-1907-MONOMER	GKDD-1907		esterase	
GKDD-699-MONOMER	GKDD-699		regulatory protein	
GKDD-991-MONOMER	GKDD-991		zinc metallopeptidase RseP	
GKDD-3804-MONOMER	GKDD-3804		regulatory protein	
GKDD-3422-MONOMER	GKDD-3422		hypothetical protein	
GKDD-3312-MONOMER	GKDD-3312		insertion element IS1661 DNA-binding protein	
GKDD-379-MONOMER	GKDD-379		hypothetical protein	
GKDD-2417-MONOMER	GKDD-2417		NADH dehydrogenase subunit E	
GKDD-2461-MONOMER	GKDD-2461		hypothetical protein	
GKDD-3782-MONOMER	GKDD-3782		gluconate utilization system Gnt-I transcriptional repressor	
GKDD-1228-MONOMER	GKDD-1228		periplasmic carbohydrate-binding transport protein	
GKDD-1321-MONOMER	GKDD-1321		3-phosphoshikimate 1-carboxyvinyltransferase	
GKDD-3639-MONOMER	GKDD-3639		transposase for the IS1541 insertion element	
GKDD-336-MONOMER	GKDD-336		aspartate ammonia-lyase	
GKDD-3449-MONOMER	GKDD-3449		ABC transporter ATP-binding protein	
GKDD-1516-MONOMER	GKDD-1516		transposase for the IS285 insertion element	
GKDD-1593-MONOMER	GKDD-1593		hypothetical protein	
GKDD-454-MONOMER	GKDD-454		isoleucyl-tRNA synthetase	
GKDD-1948-MONOMER	GKDD-1948		hypothetical protein	
GKDD-226-MONOMER	GKDD-226		DNA-directed RNA polymerase subunit alpha	
GKDD-1151-MONOMER	GKDD-1151		ecotin	
GKDD-2996-MONOMER	GKDD-2996		cytochrome o ubiquinol oxidase subunit IV	
GKDD-426-MONOMER	GKDD-426		nicotinamide-nucleotide adenylyltransferase	
GKDD-356-MONOMER	GKDD-356		hypothetical protein	
GKDD-4090-MONOMER	GKDD-4090		type III secretion apparatus component	
GKDD-2581-MONOMER	GKDD-2581		DNA repair protein RecO	
GKDD-277-MONOMER	GKDD-277		hypothetical protein	
GKDD-3711-MONOMER	GKDD-3711		fimbrial protein	
GKDD-1667-MONOMER	GKDD-1667		cold shock-like protein CspC	
GKDD-909-MONOMER	GKDD-909		kinase	
GKDD-2058-MONOMER	GKDD-2058		hypothetical protein	
GKDD-2721-MONOMER	GKDD-2721		hypothetical protein	
GKDD-2495-MONOMER	GKDD-2495		transposase for the IS1541 insertion element	
GKDD-86-MONOMER	GKDD-86		hypothetical protein	
GKDD-47-MONOMER	GKDD-47		hypothetical protein	
GKDD-3175-MONOMER	GKDD-3175		zinc-binding dehydrogenase	
GKDD-803-MONOMER	GKDD-803		beta-galactosidase	
GKDD-3669-MONOMER	GKDD-3669		hypothetical protein	
GKDD-1788-MONOMER	GKDD-1788		hypothetical protein	
GKDD-2222-MONOMER	GKDD-2222		hypothetical protein	
GKDD-3572-MONOMER	GKDD-3572		50S ribosomal protein L11	
GKDD-1463-MONOMER	GKDD-1463		iron-siderophore transporter transmembrane protein	
GKDD-450-MONOMER	GKDD-450		pH-dependent sodium/proton antiporter	
GKDD-3412-MONOMER	GKDD-3412		transposase/IS protein	
GKDD-892-MONOMER	GKDD-892		virulence determinant	
GKDD-1649-MONOMER	GKDD-1649		transposase for insertion sequence IS100	
GKDD-3630-MONOMER	GKDD-3630		hypothetical protein	
GKDD-1431-MONOMER	GKDD-1431		alcohol dehydrogenase	
GKDD-136-MONOMER	GKDD-136		phosphoenolpyruvate carboxykinase	
GKDD-4098-MONOMER	GKDD-4098		targeted effector protein	
GKDD-3213-MONOMER	GKDD-3213		iron-hydroxamate transporter permease	
GKDD-524-MONOMER	GKDD-524		UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase	
GKDD-853-MONOMER	GKDD-853		hypothetical protein	
GKDD-2087-MONOMER	GKDD-2087		tryptophan synthase subunit alpha	
GKDD-983-MONOMER	GKDD-983		methionine aminopeptidase	
GKDD-1732-MONOMER	GKDD-1732		sugar-binding protein	
GKDD-3059-MONOMER	GKDD-3059		Na(+)-translocating NADH-quinone reductase subunit D	
GKDD-2833-MONOMER	GKDD-2833		PTS system phosphohistidinoprotein-hexose phosphotransferase subunit Hpr	
GKDD-3208-MONOMER	GKDD-3208		vitamin B12-transporter protein BtuF	
GKDD-3124-MONOMER	GKDD-3124		hypothetical protein	
GKDD-672-MONOMER	GKDD-672		flagellar biosynthesis protein FliP	
GKDD-1371-MONOMER	GKDD-1371		methylglyoxal synthase	
GKDD-736-MONOMER	GKDD-736		siderophore biosysnthesis protein	
GKDD-1272-MONOMER	GKDD-1272		transposase/IS protein	
GKDD-428-MONOMER	GKDD-428		lipoprotein	
GKDD-659-MONOMER	GKDD-659		hypothetical protein	
GKDD-2121-MONOMER	GKDD-2121		hypothetical protein	
GKDD-4018-MONOMER	GKDD-4018		partitioning protein B	
GKDD-1985-MONOMER	GKDD-1985		hypothetical protein	
GKDD-2286-MONOMER	GKDD-2286		phospho-2-dehydro-3-deoxyheptonate aldolase	
GKDD-1646-MONOMER	GKDD-1646		5-keto-4-deoxyuronate isomerase	
GKDD-2345-MONOMER	GKDD-2345		solute-binding protein	
GKDD-2915-MONOMER	GKDD-2915		permease	
GKDD-694-MONOMER	GKDD-694		peptidoglycan hydrolase	
GKDD-1908-MONOMER	GKDD-1908		rhodanese-like protein	
GKDD-2933-MONOMER	GKDD-2933		glycosyltransferase	
GKDD-1048-MONOMER	GKDD-1048		inorganic polyphosphate/ATP-NAD kinase	
GKDD-2430-MONOMER	GKDD-2430		acetate kinase	
GKDD-3912-MONOMER	GKDD-3912		tRNA modification GTPase TrmE	
GKDD-2788-MONOMER	GKDD-2788		hypothetical protein	
GKDD-3166-MONOMER	GKDD-3166		ABC transporter substrate-binding protein	
GKDD-1872-MONOMER	GKDD-1872		transposase/IS protein	
GKDD-940-MONOMER	GKDD-940		integral membrane efflux protein	
GKDD-1454-MONOMER	GKDD-1454		assembly protein	
GKDD-630-MONOMER	GKDD-630		hypothetical protein	
GKDD-2702-MONOMER	GKDD-2702		hypothetical protein	
GKDD-3263-MONOMER	GKDD-3263		leucyl aminopeptidase	
GKDD-3425-MONOMER	GKDD-3425		hypothetical protein	
GKDD-1699-MONOMER	GKDD-1699		hypothetical protein	
GKDD-3557-MONOMER	GKDD-3557		anti-RNA polymerase sigma 70 factor	
GKDD-680-MONOMER	GKDD-680		flagellum-specific ATP synthase	
GKDD-3298-MONOMER	GKDD-3298		hypothetical protein	
GKDD-1172-MONOMER	GKDD-1172		phage antitermination protein Q	
GKDD-2997-MONOMER	GKDD-2997		protoheme IX farnesyltransferase	
GKDD-1949-MONOMER	GKDD-1949		hypothetical protein	
GKDD-1214-MONOMER	GKDD-1214		cobalamin synthesis protein	
GKDD-1064-MONOMER	GKDD-1064		colicin uptake protein TolR	
GKDD-3361-MONOMER	GKDD-3361		30S ribosomal protein S6	
GKDD-3602-MONOMER	GKDD-3602		delta-aminolevulinic acid dehydratase	
GKDD-3398-MONOMER	GKDD-3398		D-arabinose 5-phosphate isomerase	
GKDD-3849-MONOMER	GKDD-3849		regulator	
GKDD-2597-MONOMER	GKDD-2597		heme exporter protein C	
GKDD-3253-MONOMER	GKDD-3253		hypothetical protein	
GKDD-2639-MONOMER	GKDD-2639		hypothetical protein	
GKDD-1565-MONOMER	GKDD-1565		pseudouridine synthase	
GKDD-3755-MONOMER	GKDD-3755		hemophore HasA	
GKDD-2223-MONOMER	GKDD-2223		hypothetical protein	
GKDD-28-MONOMER	GKDD-28		nitrogen regulation protein NR(I)	
GKDD-559-MONOMER	GKDD-559		MocA family oxidoreductase	
GKDD-1402-MONOMER	GKDD-1402		ATPase subunit of ATP-dependent protease	
GKDD-834-MONOMER	GKDD-834		lysyl-tRNA synthetase	
GKDD-4050-MONOMER	GKDD-4050		hypothetical protein	
GKDD-3994-MONOMER	GKDD-3994		hypothetical protein	
GKDD-2683-MONOMER	GKDD-2683		phosphate transporter permease	
GKDD-1833-MONOMER	GKDD-1833		citrate lyase subunit beta	
GKDD-259-MONOMER	GKDD-259		secretion system apparatus protein SsaV	
GKDD-1923-MONOMER	GKDD-1923		transposase/IS protein	
GKDD-3742-MONOMER	GKDD-3742		hypothetical protein	
GKDD-3060-MONOMER	GKDD-3060		Na(+)-translocating NADH-quinone reductase subunit C	
GKDD-2613-MONOMER	GKDD-2613		penicillin-insensitive murein endopeptidase	
GKDD-1347-MONOMER	GKDD-1347		hypothetical protein	
GKDD-3125-MONOMER	GKDD-3125		fructose-1-phosphatase	
GKDD-2122-MONOMER	GKDD-2122		hypothetical protein	
GKDD-1814-MONOMER	GKDD-1814		yersiniabactin biosynthetic protein YbtT	
GKDD-2384-MONOMER	GKDD-2384		transposase/IS protein	
GKDD-243-MONOMER	GKDD-243		hydrolase	
GKDD-773-MONOMER	GKDD-773		carbonic anhydrase	
GKDD-163-MONOMER	GKDD-163		glycosyl hydrolase	
GKDD-3975-MONOMER	GKDD-3975		hypothetical protein	
GKDD-4038-MONOMER	GKDD-4038		porphyrin biosynthetic protein	
GKDD-2287-MONOMER	GKDD-2287		lipoate-protein ligase A	
GKDD-2393-MONOMER	GKDD-2393		2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase	
GKDD-2346-MONOMER	GKDD-2346		LacI family transcriptional regulator	
GKDD-3883-MONOMER	GKDD-3883		PTS system mannitol-specific transporter subunit IIABC	
GKDD-1103-MONOMER	GKDD-1103		molybdopterin synthase small subunit	
GKDD-2506-MONOMER	GKDD-2506		transposase for insertion sequence IS100	
GKDD-1909-MONOMER	GKDD-1909		integrase core domain-containing protein	
GKDD-342-MONOMER	GKDD-342		elongation factor P	
GKDD-729-MONOMER	GKDD-729		ABC transporter transmembrane protein	
GKDD-2549-MONOMER	GKDD-2549		hypothetical protein	
GKDD-1617-MONOMER	GKDD-1617		outer membrane usher protein	
GKDD-2462-MONOMER	GKDD-2462		D-alanyl-D-alanine carboxypeptidase fraction A	
GKDD-706-MONOMER	GKDD-706		flagellar hook-length control protein	
GKDD-463-MONOMER	GKDD-463		hypothetical protein	
GKDD-3472-MONOMER	GKDD-3472		ribosomal protein L11 methyltransferase	
GKDD-1000-MONOMER	GKDD-1000		acetyl-CoA carboxylase carboxyltransferase subunit alpha	
GKDD-3820-MONOMER	GKDD-3820		periplasmic pectate lyase	
GKDD-1723-MONOMER	GKDD-1723		flagellar basal-body rod protein FlgG	
GKDD-2769-MONOMER	GKDD-2769		4'-phosphopantetheinyl transferase	
GKDD-2425-MONOMER	GKDD-2425		ion transport protein	
GKDD-2515-MONOMER	GKDD-2515		hypothetical protein	
GKDD-1950-MONOMER	GKDD-1950		aspartyl-tRNA synthetase	
GKDD-2998-MONOMER	GKDD-2998		transporter	
GKDD-628-MONOMER	GKDD-628		hypothetical protein	
GKDD-1072-MONOMER	GKDD-1072		intergral membrane NMN transport protein PnuC	
GKDD-311-MONOMER	GKDD-311		alanine racemase	
GKDD-3657-MONOMER	GKDD-3657		glycerophosphodiester phosphodiesterase	
GKDD-2059-MONOMER	GKDD-2059		response regulator of RpoS	
GKDD-3377-MONOMER	GKDD-3377		hypothetical protein	
GKDD-2722-MONOMER	GKDD-2722		GTP-binding protein EngA	
GKDD-1499-MONOMER	GKDD-1499		hypothetical protein	
GKDD-3640-MONOMER	GKDD-3640		RNA polymerase factor sigma-32	
GKDD-3794-MONOMER	GKDD-3794		phosphate transport protein	
GKDD-804-MONOMER	GKDD-804		galactosidase	
GKDD-2804-MONOMER	GKDD-2804		lipoprotein	
GKDD-2224-MONOMER	GKDD-2224		DNA-binding transcriptional activator PspC	
GKDD-513-MONOMER	GKDD-513		hypothetical protein	
GKDD-59-MONOMER	GKDD-59		lipopolysaccharide core biosynthesis glycosyl transferase	
GKDD-198-MONOMER	GKDD-198		bacterioferritin-associated ferredoxin	
GKDD-1670-MONOMER	GKDD-1670		hypothetical protein	
GKDD-1768-MONOMER	GKDD-1768		trifunctional transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	
GKDD-1432-MONOMER	GKDD-1432		LysR family transcriptional regulator	
GKDD-3584-MONOMER	GKDD-3584		biotin--protein ligase	
GKDD-2901-MONOMER	GKDD-2901		thioredoxin-dependent thiol peroxidase	
GKDD-3214-MONOMER	GKDD-3214		iron-hydroxamate transporter substrate-binding subunit	
GKDD-1583-MONOMER	GKDD-1583		Mg(2+) transport ATPase protein C	
GKDD-2561-MONOMER	GKDD-2561		LamB/YcsF family protein	
GKDD-3418-MONOMER	GKDD-3418		Clp ATPase	
GKDD-3694-MONOMER	GKDD-3694		TDP-4-oxo-6-deoxy-D-glucose transaminase	
GKDD-2088-MONOMER	GKDD-2088		tryptophan synthase subunit beta	
GKDD-1313-MONOMER	GKDD-1313		hypothetical protein	
GKDD-3061-MONOMER	GKDD-3061		Na(+)-translocating NADH-quinone reductase subunit B	
GKDD-2834-MONOMER	GKDD-2834		phosphoenolpyruvate-protein phosphotransferase	
GKDD-3346-MONOMER	GKDD-3346		hypothetical protein	
GKDD-3129-MONOMER	GKDD-3129		carbon storage regulator	
GKDD-2123-MONOMER	GKDD-2123		endonuclease III	
GKDD-3637-MONOMER	GKDD-3637		branched-chain amino acid-binding protein	
GKDD-3531-MONOMER	GKDD-3531		aspartate kinase	
GKDD-690-MONOMER	GKDD-690		transposase for the IS1541 insertion element	
GKDD-4086-MONOMER	GKDD-4086		type III secretion apparatus component	
GKDD-4059-MONOMER	GKDD-4059		secreted effector protein	
GKDD-2934-MONOMER	GKDD-2934		mannose-1-phosphate guanylyltransferase	
GKDD-1986-MONOMER	GKDD-1986		hypothetical protein	
GKDD-2288-MONOMER	GKDD-2288		lipoprotein	
GKDD-3949-MONOMER	GKDD-3949		hypothetical protein	
GKDD-2347-MONOMER	GKDD-2347		phosphomannomutase	
GKDD-1910-MONOMER	GKDD-1910		GTP-dependent nucleic acid-binding protein EngD	
GKDD-1147-MONOMER	GKDD-1147		catalase	
GKDD-3454-MONOMER	GKDD-3454		glutathione S-transferase YghU	
GKDD-866-MONOMER	GKDD-866		fructose-bisphosphate aldolase	
GKDD-1092-MONOMER	GKDD-1092		adenosylmethionine-8-amino-7-oxononanoate aminotransferase	
GKDD-2431-MONOMER	GKDD-2431		phosphate acetyltransferase	
GKDD-3913-MONOMER	GKDD-3913		trans-2-enoyl-CoA reductase	
GKDD-2631-MONOMER	GKDD-2631		hypothetical protein	
GKDD-1545-MONOMER	GKDD-1545		hypothetical protein	
GKDD-2703-MONOMER	GKDD-2703		protease	
GKDD-2741-MONOMER	GKDD-2741		scaffold protein	
GKDD-375-MONOMER	GKDD-375		hypothetical protein	
GKDD-1700-MONOMER	GKDD-1700		hypothetical protein	
GKDD-3936-MONOMER	GKDD-3936		16S rRNA methyltransferase GidB	
GKDD-1664-MONOMER	GKDD-1664		palmitoyl transferase	
GKDD-219-MONOMER	GKDD-219		50S ribosomal protein L30	
GKDD-1031-MONOMER	GKDD-1031		permease	
GKDD-745-MONOMER	GKDD-745		aldo/keto reductase	
GKDD-1509-MONOMER	GKDD-1509		galactoside permease	
GKDD-3623-MONOMER	GKDD-3623		glycerol-3-phosphate transporter membrane protein	
GKDD-3616-MONOMER	GKDD-3616		carboxymethylenebutenolidase	
GKDD-3240-MONOMER	GKDD-3240		dihydrolipoamide dehydrogenase	
GKDD-1951-MONOMER	GKDD-1951		dATP pyrophosphohydrolase	
GKDD-128-MONOMER	GKDD-128		hypothetical protein	
GKDD-2482-MONOMER	GKDD-2482		2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	
GKDD-1173-MONOMER	GKDD-1173		hypothetical protein	
GKDD-465-MONOMER	GKDD-465		dihydrofolate reductase	
GKDD-2999-MONOMER	GKDD-2999		nucleotide-binding protein	
GKDD-3476-MONOMER	GKDD-3476		acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	
GKDD-534-MONOMER	GKDD-534		cell division protein FtsZ	
GKDD-348-MONOMER	GKDD-348		fumarate reductase flavoprotein subunit	
GKDD-3495-MONOMER	GKDD-3495		insecticidal toxin complex	
GKDD-2570-MONOMER	GKDD-2570		hypothetical protein	
GKDD-3850-MONOMER	GKDD-3850		regulatory protein	
GKDD-932-MONOMER	GKDD-932		siderophore biosynthesis protein IucD	
GKDD-1887-MONOMER	GKDD-1887		hypothetical protein	
GKDD-326-MONOMER	GKDD-326		hypothetical protein	
GKDD-2500-MONOMER	GKDD-2500		flavodoxin FldA	
GKDD-1778-MONOMER	GKDD-1778		hypothetical protein	
GKDD-3467-MONOMER	GKDD-3467		GntR family transcriptional regulator	
GKDD-2225-MONOMER	GKDD-2225		phage shock protein B	
GKDD-72-MONOMER	GKDD-72		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	
GKDD-29-MONOMER	GKDD-29		nitrogen regulation protein NR(II)	
GKDD-3610-MONOMER	GKDD-3610		ubiquinone/menaquinone biosynthesis methyltransferase	
GKDD-1403-MONOMER	GKDD-1403		hypothetical protein	
GKDD-835-MONOMER	GKDD-835		peptide chain release factor 2	
GKDD-3698-MONOMER	GKDD-3698		UDP-N-acetyl-D-mannosamine dehydrogenase	
GKDD-878-MONOMER	GKDD-878		endonuclease I	
GKDD-194-MONOMER	GKDD-194		30S ribosomal protein S7	
GKDD-155-MONOMER	GKDD-155		siroheme synthase	
GKDD-976-MONOMER	GKDD-976		transposase for the IS1541 insertion element	
APO-ENTB			<i>apo</i>-EntB multimer	
GKDD-1834-MONOMER	GKDD-1834		LysR family transcriptional regulator	
GKDD-1287-MONOMER	GKDD-1287		hypothetical protein	
GKDD-4097-MONOMER	GKDD-4097		putative secreted protein-tyrosine phosphatase	
GKDD-665-MONOMER	GKDD-665		fimbrial protein	
GKDD-3689-MONOMER	GKDD-3689		transport protein YifK	
GKDD-4109-MONOMER	GKDD-4109		hypothetical protein	
GKDD-3062-MONOMER	GKDD-3062		Na(+)-translocating NADH-quinone reductase subunit A	
GKDD-1348-MONOMER	GKDD-1348		iron-sulfur binding protein	
GKDD-296-MONOMER	GKDD-296		periplasmic chaperone protein	
GKDD-3130-MONOMER	GKDD-3130		alanyl-tRNA synthetase	
GKDD-2124-MONOMER	GKDD-2124		electron transport complex RsxE subunit	
GKDD-1610-MONOMER	GKDD-1610		lipoprotein	
GKDD-1039-MONOMER	GKDD-1039		hypothetical protein	
GKDD-1364-MONOMER	GKDD-1364		transposase for the IS1541 insertion element	
GKDD-519-MONOMER	GKDD-519		hypothetical protein	
GKDD-1389-MONOMER	GKDD-1389		hydroxymethylglutaryl-coenzyme A synthase	
GKDD-1258-MONOMER	GKDD-1258		undecaprenyl pyrophosphate phosphatase	
GKDD-3452-MONOMER	GKDD-3452		carbohydrate kinase	
GKDD-434-MONOMER	GKDD-434		NTPase	
GKDD-959-MONOMER	GKDD-959		exonuclease V subunit alpha	
GKDD-3497-MONOMER	GKDD-3497		insecticial toxin	
GKDD-774-MONOMER	GKDD-774		hypothetical protein	
GKDD-3976-MONOMER	GKDD-3976		hypothetical protein	
GKDD-2661-MONOMER	GKDD-2661		transposase for insertion sequence IS100	
GKDD-1306-MONOMER	GKDD-1306		leucine-responsive transcriptional regulator	
GKDD-2289-MONOMER	GKDD-2289		hypothetical protein	
GKDD-3204-MONOMER	GKDD-3204		hybrid sensory histidine kinase BarA	
GKDD-3619-MONOMER	GKDD-3619		hypothetical protein	
GKDD-2348-MONOMER	GKDD-2348		mannitol transport ATP-binding protein	
GKDD-3884-MONOMER	GKDD-3884		hypothetical protein	
GKDD-1015-MONOMER	GKDD-1015		D,D-heptose 1,7-bisphosphate phosphatase	
GKDD-1911-MONOMER	GKDD-1911		peptidyl-tRNA hydrolase	
GKDD-3674-MONOMER	GKDD-3674		hypothetical protein	
GKDD-3521-MONOMER	GKDD-3521		hypothetical protein	
GKDD-3492-MONOMER	GKDD-3492		hypothetical protein	
GKDD-3726-MONOMER	GKDD-3726		branched-chain amino acid aminotransferase	
GKDD-3660-MONOMER	GKDD-3660		lysophospholipase L2	
GKDD-3313-MONOMER	GKDD-3313		30S ribosomal protein S15	
GKDD-2463-MONOMER	GKDD-2463		rare lipoprotein A	
GKDD-1397-MONOMER	GKDD-1397		hypothetical protein	
GKDD-1229-MONOMER	GKDD-1229		ABC transporter ATP-binding protein	
GKDD-1322-MONOMER	GKDD-1322		cytidylate kinase	
GKDD-571-MONOMER	GKDD-571		hemolysin activator protein	
GKDD-399-MONOMER	GKDD-399		autoinducer-2 (AI-2) kinase	
GKDD-1594-MONOMER	GKDD-1594		DNA-binding protein	
GKDD-236-MONOMER	GKDD-236		hypothetical protein	
GKDD-3595-MONOMER	GKDD-3595		transposase for the IS1541 insertion element	
GKDD-3190-MONOMER	GKDD-3190		siroheme synthase	
GKDD-3000-MONOMER	GKDD-3000		2-dehydropantoate 2-reductase	
GKDD-1952-MONOMER	GKDD-1952		hypothetical protein	
GKDD-965-MONOMER	GKDD-965		hypothetical protein	
GKDD-2582-MONOMER	GKDD-2582		transposase for insertion sequence IS100	
GKDD-1478-MONOMER	GKDD-1478		hypothetical protein	
GKDD-3672-MONOMER	GKDD-3672		flavin mononucleotide phosphatase	
GKDD-640-MONOMER	GKDD-640		DNA topoisomerase IV subunit A	
GKDD-366-MONOMER	GKDD-366		adenylosuccinate synthetase	
GKDD-2060-MONOMER	GKDD-2060		nucleotide sugar dehydrogenase	
GKDD-2723-MONOMER	GKDD-2723		outer membrane protein assembly complex subunit YfgL	
GKDD-2496-MONOMER	GKDD-2496		glutaminyl-tRNA synthetase	
GKDD-87-MONOMER	GKDD-87		hypothetical protein	
GKDD-567-MONOMER	GKDD-567		hypothetical protein	
GKDD-805-MONOMER	GKDD-805		maltodextrin permease	
GKDD-601-MONOMER	GKDD-601		hypothetical protein	
GKDD-232-MONOMER	GKDD-232		16S rRNA methyltransferase GidB	
GKDD-2226-MONOMER	GKDD-2226		phage shock protein PspA	
GKDD-3703-MONOMER	GKDD-3703		thioredoxin	
GKDD-362-MONOMER	GKDD-362		GTPase HflX	
GKDD-893-MONOMER	GKDD-893		glutaminase	
GKDD-1747-MONOMER	GKDD-1747		flagellum-specific ATP synthase	
GKDD-562-MONOMER	GKDD-562		methyltransferase	
GKDD-1433-MONOMER	GKDD-1433		hypothetical protein	
GKDD-3215-MONOMER	GKDD-3215		iron-hydroxamate transporter ATP-binding protein	
GKDD-2089-MONOMER	GKDD-2089		bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase	
GKDD-3063-MONOMER	GKDD-3063		hypothetical protein	
GKDD-2835-MONOMER	GKDD-2835		PTS system glucose-specific transporter subunit	
GKDD-1241-MONOMER	GKDD-1241		hypothetical protein	
GKDD-3131-MONOMER	GKDD-3131		recombination regulator RecX	
GKDD-2125-MONOMER	GKDD-2125		electron transport complex protein RnfG	
GKDD-100-MONOMER	GKDD-100		hypothetical protein	
GKDD-249-MONOMER	GKDD-249		two-component sensor/regulator	
GKDD-3509-MONOMER	GKDD-3509		nucleoside diphosphate kinase regulator	
GKDD-1273-MONOMER	GKDD-1273		hypothetical protein	
GKDD-989-MONOMER	GKDD-989		undecaprenyl pyrophosphate synthase	
GKDD-3720-MONOMER	GKDD-3720		hypothetical protein	
GKDD-971-MONOMER	GKDD-971		exonuclease IX	
GKDD-108-MONOMER	GKDD-108		cell division protein FtsN	
GKDD-2937-MONOMER	GKDD-2937		mannosyltransferase	
GKDD-1987-MONOMER	GKDD-1987		phage antitermination protein	
GKDD-4019-MONOMER	GKDD-4019		partitioning protein A	
